uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date
1415,2015-08-06,2015-11-05,男,杭州,浙江,CN,18,24660,2019-01-14
62909,2011-10-25,2012-03-11,女,乌鲁木齐市,新疆,CN,8,25739,2019-03-15
35342,2016-03-15,2016-03-19,男,北京,北京,CN,14,24924,2018-06-27
10853,2017-12-13,2018-01-07,男,广州,广东,CN,16,25121,2018-11-27
34154,2018-01-19,2018-02-14,男,上海,上海,CN,14,20662,2019-02-19
61582,2015-01-21,2015-04-10,男,青岛,山东,CN,23,26962,2018-12-13
9835,2011-09-28,2012-03-01,男,深圳,广东,CN,9,19203,2019-01-17
56104,2009-12-07,2010-05-06,男,北京,北京,CN,15,20171,2019-03-30
8932,2013-04-23,2013-08-28,女,乌鲁木齐,新疆,CN,12,25133,2019-03-16
44390,2015-07-14,2016-06-06,男,乌鲁木齐,新疆,CN,14,25751,2019-03-01
4792,2015-11-12,2015-11-12,男,广州,广东,CN,20,25418,2018-12-04
41579,2016-07-28,2016-07-31,男,湛江,广东,CN,23,24857,2019-03-28
30381,2013-07-16,2013-09-26,男,广州,广东,CN,17,23614,2018-10-14
25913,2015-05-13,2015-05-13,男,长春,吉林,CN,15,24575,2019-03-19
14098,2016-08-13,2016-08-13,男,武汉市,湖北,CN,19,19110,2018-08-05
27025,2012-08-07,2012-10-15,男,乌鲁木齐市,新疆,CN,24,24078,2019-01-15
10024,2011-11-08,2011-11-10,男,上海,上海,CN,17,22717,2019-02-13
43853,2017-02-04,2017-04-21,男,成都,四川,CN,19,22828,2019-03-29
53762,2013-04-15,2013-04-15,女,长春,吉林,CN,21,19405,2018-12-24
4439,2014-12-10,2014-12-10,男,深圳,广东,CN,17,26147,2019-02-27
32761,2017-07-22,2017-07-22,男,ANDRESY,fr,FR,11,27591,2019-03-17
49930,2015-11-09,2015-11-11,男,广州,广东,CN,35,22761,2019-03-17
57524,2014-12-05,2014-12-05,男,WEST COVWA,CALIFORMA,US,3,25059,2018-05-27
14332,2016-06-06,2016-06-17,男,北京,北京,CN,20,20880,2019-03-31
38222,2010-07-23,2010-08-12,女,广州,广东,CN,17,23849,2019-01-10
27746,2011-05-18,2011-10-18,男,青岛,山东,CN,12,18490,2018-04-13
3370,2013-06-24,2013-06-24,男,上海,上海,CN,21,26051,2018-11-08
61006,2017-09-20,2017-09-20,女,大连,辽宁,CN,22,19873,2018-09-05
20999,2012-12-27,2014-09-14,男,大连,辽宁,CN,12,15302,2019-03-16
13474,2015-04-08,2015-05-22,女,乌鲁木齐,新疆,CN,12,26548,2018-11-25
14887,2016-10-17,2016-10-17,男,北京,北京,CN,14,17030,2019-03-24
57644,2013-09-26,2015-01-17,男,克拉玛依,新疆,CN,14,28024,2019-01-21
42350,2017-08-06,2017-08-06,男,深圳,广东,CN,17,24702,2019-02-22
52909,2016-02-28,2016-02-29,女,沈阳,辽宁,CN,15,37644,2019-02-16
42649,2017-07-20,2017-07-20,男,沈阳,辽宁,CN,13,23856,2019-03-07
26431,2015-07-26,2016-01-26,男,库尔勒,新疆,CN,19,24829,2019-03-22
20239,2010-04-01,2010-05-15,女,珠海,广东,CN,13,20454,2018-12-09
20182,2010-01-23,2010-02-10,男,深圳,广东,CN,18,27359,2019-03-04
30568,2013-10-15,2016-01-20,男,广州,广东,CN,8,24235,2019-01-02
12570,2013-11-18,2013-11-18,男,北京,北京,CN,16,24136,2019-03-26
3175,2013-11-25,2014-01-08,女,汕头,广东,CN,25,21218,2019-03-27
36818,2011-08-21,2011-12-10,男,郑州,河南,CN,25,21891,2019-02-17
34545,2014-09-11,2014-09-11,男,大连,辽宁,CN,27,27621,2019-03-20
14248,2016-03-30,2016-03-30,男,,北京,CN,17,23779,2018-09-23
33774,2017-12-17,2018-03-10,女,哈尔滨,黑龙江,CN,17,22426,2019-02-26
6281,2017-03-06,2017-03-06,男,深圳,广东,CN,12,27091,2018-10-09
40720,2016-01-03,2016-01-06,男,ALMATY,,KZ,18,31491,2019-01-28
5548,2016-07-25,2016-07-27,男,深圳,广东,CN,33,25495,2018-11-14
9508,2010-12-21,2011-01-19,男,西安,陕西,CN,16,26391,2018-10-10
25323,2017-11-19,2017-11-19,男,绵阳市,四川省,CN,10,23820,2018-11-28
53524,2010-12-19,2010-12-19,男,大连,辽宁,CN,11,14085,2019-01-04
37651,2016-05-11,2016-12-15,男,广州,广东,CN,3,22810,2018-12-27
53902,2013-01-12,2013-01-12,男,沈阳,辽宁,CN,30,24736,2019-03-22
42096,2017-01-04,2017-01-04,男,深圳,广东,CN,12,20941,2018-06-08
43768,2015-09-02,2016-01-15,男,长春,吉林,CN,20,21769,2019-03-12
59900,2017-08-30,2017-09-07,男,广州,广东,CN,19,21026,2019-02-02
25910,2015-04-17,2015-06-08,男,上海,上海,CN,23,26606,2019-01-30
38469,2012-09-22,2012-09-28,男,.,北京,CN,13,21885,2019-03-29
22873,2015-05-16,2015-05-16,男,广州,广东,CN,14,22264,2018-11-16
16206,2017-12-12,2017-12-27,男,广州,广东,CN,10,25287,2018-10-25
44378,2015-07-06,2015-09-05,男,乌鲁木齐,新疆,CN,12,23303,2019-03-31
57930,2014-07-25,2014-07-25,男,广州,广东,CN,15,19156,2019-02-22
55387,2013-11-18,2017-03-06,男,北京,北京,CN,24,25494,2018-12-15
16266,2017-10-23,2017-10-23,女,广州,广东,CN,19,25678,2019-01-22
39264,2014-03-23,2015-12-17,男,广州,广东,CN,20,24293,2019-01-08
23733,2016-02-24,2016-02-24,男,苏州,江苏省,CN,28,28541,2018-12-22
3193,2014-08-25,2016-11-07,男,,北京,CN,12,20818,2019-03-24
19500,2014-09-17,2014-11-23,男,上海,上海,CN,18,21179,2019-03-26
813,2011-08-30,2012-01-16,女,深圳,广东,CN,12,16367,2019-03-27
31009,2014-03-03,2015-02-11,男,贵阳,贵州,CN,18,21430,2019-03-21
29027,2009-11-01,2010-03-15,男,湛江,广东,CN,29,24036,2018-12-29
37221,2012-06-08,2012-06-08,男,南宁,广西,CN,16,25831,2019-02-25
12957,2013-01-21,2017-03-03,女,Sydney,NSW,AU,3,22783,2019-02-15
43234,2017-09-27,2017-09-27,男,北京,北京,CN,16,22063,2018-11-19
28022,2011-11-22,2012-02-13,男,广州,广东,CN,22,21518,2018-12-24
44673,2012-01-17,2012-01-31,女,沈阳市,辽宁,CN,21,25833,2019-02-03
31575,2015-04-13,2015-04-13,男,大连,辽宁,CN,21,27695,2019-03-01
27864,2011-08-09,2011-08-09,女,珠海,珠海,CN,18,24849,2019-03-02
41461,2016-09-13,2016-09-13,男,青岛,山东,CN,16,28263,2019-03-01
53160,2017-07-17,2017-07-17,男,哈尔滨,黑龙江,CN,16,23054,2019-03-27
48644,2015-04-02,2017-02-05,女,顺德,广东,CN,2,20272,2018-09-15
60868,2017-06-28,2017-06-28,男,北京,北京,CN,22,29307,2019-03-08
31013,2017-11-07,2017-11-07,男,广州,广东,CN,4,26378,2019-02-10
56400,2010-09-19,2010-09-19,男,番禺,广东,CN,19,37593,2018-11-17
60248,2016-11-27,2016-11-27,男,北京,河北,CN,18,23202,2019-03-20
6060,2016-11-13,2016-11-15,男,乌鲁木齐,新疆,CN,18,27838,2019-02-22
53622,2011-04-21,2011-04-21,男,敦化,吉林,CN,33,23767,2019-03-23
17753,2014-08-11,2014-08-12,男,沈阳市,辽宁省,CN,23,23666,2018-07-25
47513,2012-06-14,2012-06-15,男,贵阳,贵州,CN,17,23330,2019-01-16
35326,2016-03-27,2016-03-27,男,广州,广东,CN,14,28182,2019-01-26
4704,2016-04-15,2017-04-24,男,张家港市,江苏省,CN,23,27698,2019-03-30
19224,2012-02-06,2012-05-31,女,武汉,湖北,CN,17,25491,2019-01-19
50634,2017-12-22,2017-12-29,男,三门峡,河南省,CN,32,27488,2018-09-10
40691,2016-06-18,2016-06-18,男,珠海,广东省,CN,17,26190,2018-12-21
34301,2018-01-11,2018-01-11,女,长春,吉林,CN,21,19419,2019-03-04
52013,2017-10-31,2017-11-17,男,广州,广东,CN,24,23712,2019-02-28
49242,2015-02-02,2016-05-06,男,贵阳,贵州,CN,18,19728,2018-08-27
60783,2017-08-31,2017-08-31,男,霍城,新疆,CN,17,27489,2019-03-23
22210,2015-07-14,2015-09-08,男,青岛,山东,CN,18,22960,2019-02-13
14360,2016-08-28,2016-08-28,男,北京,北京,CN,10,18806,2018-12-22
11908,2012-12-08,2013-04-21,男,深圳,广东,CN,14,23648,2019-03-27
29958,2013-11-07,2013-11-07,男,SYDNEY,,AU,3,22752,2019-02-03
23215,2016-02-02,2016-02-02,男,广州,广东,CN,16,23907,2019-01-18
40789,2015-05-08,2015-05-08,男,广州,广东,CN,14,23405,2019-02-05
2102,2010-03-15,2010-09-15,男,四会市,广东,CN,29,24496,2019-03-29
16737,2014-11-08,2014-11-08,男,SEOUL,SEODAEMUN-GU,KR,14,23212,2018-11-06
15565,2017-07-12,2017-08-13,男,山阳小野田市,山口县,JP,17,21752,2018-12-24
25854,2014-07-01,2014-07-01,男,沈阳,辽宁,CN,14,21048,2019-03-31
38286,2010-09-13,2012-03-23,男,泉州,福建,CN,22,21976,2018-12-12
46514,2015-08-24,2018-04-05,男,广州,广东,CN,19,25386,2019-03-21
57472,2013-09-28,2014-06-26,女,深圳,广东,CN,22,18098,2019-03-20
55018,2011-11-15,2012-04-27,男,江门,广东,CN,14,21279,2019-02-05
57367,2013-09-03,2013-09-03,男,,珠海市,CN,19,27977,2018-12-15
35345,2016-06-05,2016-06-05,男,漳州,福建,CN,8,17503,2019-01-19
1175,2012-06-13,2013-03-18,男,北京,北京,CN,8,14893,2019-01-19
42159,2016-12-21,2016-12-21,男,广州,广东,CN,23,30073,2019-03-26
7713,2015-08-02,2015-08-03,男,沈阳市,辽宁省,CN,26,22869,2019-03-19
35424,2016-08-01,2016-08-07,男,乌鲁木齐,新疆,CN,10,23027,2018-07-27
38227,2010-08-01,2010-09-15,男,广州,广东,CN,21,24887,2019-02-22
51734,2017-09-08,2017-09-08,男,上海,上海,CN,14,22425,2019-01-09
47439,2010-10-29,2010-12-15,男,广州,广东,CN,16,22838,2019-01-23
35313,2016-01-04,2016-02-21,男,乌鲁木齐,新疆,CN,12,25324,2019-03-23
8019,2013-02-02,2013-02-02,男,沈阳,辽宁,CN,23,22094,2019-02-28
61852,2015-12-14,2016-02-03,女,沈阳市,辽宁,CN,22,23835,2019-02-20
51115,2017-08-22,2017-08-22,男,大连,辽宁,CN,18,27385,2019-03-26
23716,2017-03-24,2017-03-25,男,北京,北京,CN,4,13757,2019-02-12
50884,2016-09-25,2016-09-28,男,广州,广东,CN,15,21014,2019-03-31
47631,2013-03-10,2013-04-04,男,北京,北京,CN,13,18254,2019-03-02
279,2016-07-30,2018-07-10,男,广州,广东,CN,23,26404,2019-03-13
42617,2015-07-27,2015-07-27,女,广州,广东,CN,20,27089,2018-12-24
53353,2015-10-15,2015-12-02,男,乌鲁木齐,新疆,CN,13,26767,2018-10-07
36691,2011-04-25,2011-07-29,男,上海,上海,CN,18,22772,2019-03-17
5984,2017-01-19,2017-02-03,男,广州,广东,CN,5,34216,2019-03-14
38578,2012-08-08,2012-08-08,男,广州,广东,CN,14,21573,2019-03-11
2229,2010-06-26,2010-08-08,男,深圳,广东,CN,29,21439,2019-02-10
3498,2013-07-22,2013-08-24,男,武汉,湖北,CN,20,23340,2019-01-12
11348,2010-10-14,2010-11-28,男,常德,湖南,CN,22,22062,2019-03-29
34494,2018-03-01,2018-04-04,男,长沙,湖南,CN,18,25696,2019-03-24
44929,2011-03-25,2011-04-04,男,乌鲁木齐市,新疆,CN,7,16982,2018-09-13
17791,2012-05-06,2012-05-06,男,沈阳,辽宁,CN,21,19928,2019-03-14
46382,2014-03-12,2016-10-30,男,广州,广东,CN,17,29388,2018-09-16
18464,2017-01-27,2017-08-03,男,大连,辽宁,CN,30,20645,2019-03-21
38122,2010-04-16,2010-04-16,女,,,CN,15,25389,2018-12-13
43559,2018-03-16,2018-03-16,男,乌鲁木齐,新疆,CN,12,20606,2019-02-19
46425,2014-10-30,2014-10-30,男,东莞,广东,CN,15,22444,2019-03-11
48287,2013-07-03,2013-09-30,男,昆山市,江苏,CN,11,15128,2019-02-16
8139,2016-06-15,2016-06-18,男,广州,广东,CN,14,23950,2018-11-24
44237,2014-10-02,2014-10-08,男,北京,,CN,15,22476,2019-02-26
25948,2015-05-21,2015-05-25,男,沈阳市,辽宁省,CN,26,27921,2018-10-28
17609,2011-09-24,2011-09-24,男,长春,吉林,CN,18,21200,2019-03-26
52171,2017-12-15,2017-12-15,女,广州市,,CN,6,25405,2018-11-23
2661,2012-07-11,2012-07-11,男,上海,上海,CN,19,23526,2019-02-12
47055,2018-03-31,2018-08-18,男,Phillips Ranch,,US,4,26612,2018-08-29
14097,2016-08-17,2016-08-17,男,武汉,湖北,CN,19,20593,2019-03-05
38567,2012-07-16,2014-10-31,男,北京,北京,CN,14,19605,2019-03-21
29992,2013-02-01,2013-02-01,女,广州,广东,CN,22,30215,2019-03-18
35250,2014-07-18,2014-08-03,男,乌鲁木齐,新疆,CN,10,27183,2018-06-04
2496,2012-04-26,2012-04-26,男,北京,北京,CN,23,19749,2019-03-13
51698,2017-08-23,2017-08-23,男,武汉,湖北,CN,14,19753,2019-02-20
11056,2010-02-20,2010-04-10,女,,,PT,22,19249,2019-03-31
12079,2013-03-17,2017-06-18,男,广州,广东,CN,21,37486,2019-03-26
38548,2012-07-29,2013-03-16,男,广州,广东,CN,26,25388,2019-03-03
35288,2015-07-03,2015-07-15,女,乌鲁木齐,新疆,CN,21,24383,2019-03-14
56722,2012-01-09,2012-01-09,男,上海市,上海市,CN,15,25069,2019-03-17
44186,2014-10-07,2015-01-14,男,哈尔滨,黑龙江,CN,18,21815,2019-03-20
19375,2012-06-09,2012-09-05,男,广州,广东,CN,18,31955,2019-01-15
44831,2013-11-26,2013-11-26,男,长春,吉林,CN,18,22338,2018-12-28
28200,2012-04-26,2013-03-22,女,广州,广东,CN,20,27249,2019-03-16
8098,2016-12-08,2017-03-24,男,大连,辽宁,CN,24,23982,2019-03-20
58350,2014-10-29,2016-03-07,男,广州,广东,CN,11,21923,2018-12-10
59,2015-04-05,2015-06-08,男,广州,广东,CN,12,21108,2018-09-12
36585,2011-02-19,2011-02-20,男,北京,北京,CN,14,20176,2019-03-22
60523,2017-12-26,2018-04-08,男,Chilgok-gun,Gyeongsangbuk-do,KR,10,23220,2019-01-26
18338,2016-01-24,2016-02-13,男,大连,辽宁,CN,23,21158,2019-03-08
12719,2014-02-19,2014-02-19,男,上海,上海,CN,19,23411,2019-01-14
27753,2011-05-18,2011-05-18,男,肇庆,广东,CN,17,25362,2019-03-16
47084,2009-11-30,2010-01-11,男,北京市,,CN,6,13587,2019-03-18
43681,2015-06-27,2015-06-27,男,北京,,CN,11,17717,2018-09-25
56221,2010-04-14,2011-03-18,男,北京,北京,CN,18,21965,2019-02-13
36380,2017-06-13,2017-07-22,女,武汉市,湖北,CN,26,23398,2019-03-27
32187,2016-03-19,2016-03-19,女,江门,广东,CN,19,27130,2019-01-23
14415,2017-05-23,2017-08-06,女,大连,辽宁,CN,22,22028,2019-02-26
8928,2013-03-22,2013-05-20,男,乌鲁木齐,新疆,CN,11,28648,2019-03-29
30698,2013-11-07,2014-03-03,男,广州,广东,CN,15,15565,2018-11-17
54302,2016-06-13,2016-12-03,男,广州,广东,CN,13,26935,2018-09-19
21089,2013-06-26,2013-06-26,男,郑州,河南,CN,18,20456,2019-01-05
43635,2014-09-16,2014-09-16,男,大连,辽宁,CN,29,20423,2019-03-11
22596,2015-06-19,2015-06-20,男,沈阳,辽宁,CN,13,27424,2018-10-06
28185,2012-05-06,2013-03-18,女,广州,广东,CN,8,16503,2018-10-13
39060,2013-04-17,2016-11-30,女,,吉林,CN,20,24256,2019-02-24
37620,2016-08-14,2018-02-06,女,广州市,广东,CN,12,23053,2019-03-06
17045,2017-02-27,2017-02-27,男,沈阳市,辽宁,CN,30,21064,2019-03-23
36791,2011-07-25,2012-04-13,男,扬中,江苏,CN,25,33566,2019-03-07
11889,2012-12-18,2012-12-18,男,广州,广东,CN,19,24386,2019-03-28
53331,2015-09-09,2015-09-11,男,乌鲁木齐,新疆,CN,29,33039,2019-03-19
61904,2016-01-10,2016-01-10,男,盘锦,辽宁,CN,9,18751,2019-03-27
9345,2014-01-03,2014-01-03,男,上海,上海,CN,20,24713,2019-03-31
17349,2015-09-15,2016-01-25,男,顺德,广东,CN,21,26959,2019-03-11
54920,2011-09-02,2012-02-04,女,北京,北京,CN,14,22205,2019-03-06
11782,2012-10-25,2012-10-25,男,郑州,河南,CN,30,29744,2019-03-30
2325,2010-09-21,2010-10-12,男,新会,广东,CN,22,27698,2019-03-22
46114,2012-02-20,2012-02-21,男,,,HK,12,14299,2019-02-21
52060,2017-11-09,2017-11-09,女,乌鲁木齐,新疆,CN,13,30940,2018-12-26
43752,2014-08-30,2015-04-28,男,上海,上海,CN,14,22516,2019-03-11
25909,2015-01-04,2015-01-04,男,大连,辽宁,CN,21,23319,2019-03-14
46792,2017-05-03,2017-06-17,男,广州,广东,CN,19,25966,2019-01-12
7658,2014-07-12,2014-08-22,男,武汉,湖北,CN,25,22450,2018-11-25
2094,2010-03-10,2011-12-06,男,汕头,广东,CN,15,23464,2019-03-13
38687,2012-10-25,2016-04-14,男,广州,广东,CN,14,26563,2018-06-24
50648,2016-08-17,2016-08-19,男,沈阳,辽宁,CN,18,24589,2018-11-04
24197,2016-12-28,2016-12-28,男,广州,广东,CN,19,24434,2018-09-24
38156,2010-05-16,2010-05-30,女,广州,广东,CN,18,23469,2019-03-28
24635,2017-05-27,2017-05-27,男,乌鲁木齐,新疆,CN,13,22992,2019-01-26
43058,2017-09-03,2017-09-03,男,武汉,湖北,CN,21,21525,2019-02-27
11413,2013-04-27,2013-07-14,男,广州,广东,CN,24,27083,2019-01-13
38532,2012-07-03,2012-07-03,男,广州,广东,CN,14,24484,2019-01-04
8609,2012-03-01,2012-03-01,女,长春,吉林,CN,17,23999,2019-03-28
46818,2017-06-15,2017-10-31,女,南海,广东,CN,8,20874,2018-11-08
57115,2015-01-07,2015-01-07,男,长沙,湖南,CN,23,20775,2019-03-24
1205,2012-07-28,2013-04-24,男,北京,北京,CN,15,26165,2019-01-12
10241,2012-06-29,2015-12-20,女,GARDEN GROVE,CALIFORNIA,US,7,30423,2018-10-07
27524,2017-11-02,2018-01-15,男,广州,广东,CN,12,22463,2019-03-07
12199,2015-02-28,2015-03-01,男,湛江,广东,CN,24,30754,2019-01-23
39511,2013-08-15,2013-10-09,女,北京,北京,CN,12,20332,2018-10-25
49646,2015-04-08,2015-04-13,男,,,CN,18,22828,2019-03-21
27823,2011-07-08,2011-07-08,男,广州,广东,CN,15,25093,2019-01-20
8463,2011-03-31,2011-03-31,男,沈阳,辽宁,CN,24,21389,2018-06-22
51416,2017-09-28,2017-09-29,男,广州,广东,CN,17,25161,2019-03-31
17977,2013-02-21,2013-02-21,男,哈尔滨,黑龙江,CN,16,22129,2019-03-30
36735,2011-06-13,2011-07-10,男,珠海,广东,CN,12,23710,2018-10-13
35722,2013-05-09,2013-05-09,男,上海,上海,CN,14,18667,2019-02-04
16147,2017-10-13,2017-10-13,女,北京,北京,CN,19,26913,2019-03-06
49839,2015-10-15,2015-10-17,男,北京,北京,CN,7,22205,2019-02-25
59899,2016-10-21,2016-10-21,男,南宁,广西,CN,17,28159,2018-09-02
23637,2017-01-24,2017-02-04,女,.,北京,CN,13,18934,2019-01-21
14398,2017-05-20,2017-07-10,男,Uiwang-si,Gyeonggi-do,KR,11,25187,2018-09-16
23977,2018-02-05,2018-02-05,男,上海市,上海,CN,20,28027,2019-03-20
4749,2016-11-07,2017-03-10,男,珠海,广东省,CN,14,25741,2019-03-06
5473,2016-09-03,2016-09-03,男,深圳,广东,CN,20,27605,2019-03-17
50588,2016-05-10,2016-05-12,男,SYDNEY,NSW,AU,3,22752,2018-04-14
55465,2014-11-20,2015-12-01,男,北京,北京,CN,19,24408,2019-03-15
7989,2017-06-13,2017-08-01,男,沈阳,辽宁,CN,12,30380,2018-10-29
44641,2010-09-01,2010-09-01,男,苍南,浙江,CN,13,21785,2019-01-16
14286,2016-04-09,2016-04-13,男,深圳,广东,CN,21,33153,2019-02-22
28273,2012-08-24,2012-08-26,男,广州,广东,CN,16,26923,2018-12-18
44343,2014-07-18,2014-07-25,男,乌鲁木齐,新疆,CN,12,27724,2019-03-15
32803,2016-09-07,2016-09-07,女,广州,广东,CN,17,24235,2019-03-29
38575,2012-08-06,2015-09-14,男,北京,北京,CN,13,20281,2019-03-06
37444,2015-07-05,2016-03-04,男,北京,北京,CN,9,24394,2018-09-08
50407,2016-09-20,2016-12-08,男,.上海,上海,CN,18,24885,2018-11-02
41634,2016-09-15,2016-10-24,男,乐清市,浙江,CN,23,22060,2019-03-13
22887,2015-09-27,2015-09-27,男,上海,上海,CN,19,20878,2019-01-26
9886,2011-10-24,2011-11-29,女,广州,广东,CN,17,22495,2019-01-12
25700,2014-12-07,2014-12-07,男,大连,辽宁,CN,26,20848,2019-03-26
42426,2017-04-27,2017-04-27,男,武汉,湖北,CN,21,24563,2019-03-06
48543,2013-10-07,2013-10-17,男,广州市,广东,CN,16,28088,2019-03-07
3242,2013-04-30,2014-11-04,男,北京,.,CN,24,18862,2019-03-29
3601,2014-04-08,2014-04-08,男,株州,湖南,CN,16,20018,2019-01-14
19780,2016-12-26,2016-12-26,女,广州,广东,CN,19,29028,2019-01-01
10160,2012-05-09,2012-05-11,男,广州市,广东,CN,14,27874,2019-03-29
35576,2011-12-26,2013-10-21,男,天津,天津,CN,17,24116,2019-03-21
4551,2015-08-02,2015-08-02,男,广州市,广东,CN,19,23973,2018-11-08
41894,2016-09-13,2016-09-13,男,北京,北京,CN,13,23006,2019-03-19
10788,2017-10-12,2017-12-03,男,Manvel,Texas,US,6,31373,2018-12-09
47989,2013-05-12,2013-05-13,男,广州,广东,CN,22,23554,2019-01-10
29467,2012-04-30,2012-07-03,女,深圳,广东,CN,19,28506,2019-03-10
6589,2016-12-31,2017-05-30,男,乌鲁木齐,新疆,CN,8,26120,2018-09-12
28501,2015-12-14,2016-10-13,男,青岛,山东,CN,16,21727,2019-03-13
14492,2017-09-09,2017-09-09,男,北京,.,CN,10,16156,2018-10-27
57931,2013-12-26,2014-04-13,男,广州,广东,CN,25,24149,2019-03-08
3095,2015-02-05,2018-03-23,男,SETAPAK,KL,MY,29,31439,2019-03-24
61219,2017-12-30,2018-04-22,女,沈阳市,辽宁,CN,13,28325,2019-02-01
61658,2014-11-20,2015-06-06,男,长春,吉林,CN,26,19734,2019-01-24
11308,2010-09-09,2011-03-01,男,宁波,浙江,CN,17,20506,2019-03-31
37058,2012-02-22,2012-02-22,女,广州,广东,CN,18,22835,2019-03-24
8404,2016-09-15,2016-09-15,男,库尔勒,新疆,CN,24,21947,2019-03-01
54949,2011-10-13,2012-09-10,男,广州,广东,CN,16,24260,2019-03-30
42792,2017-12-28,2018-01-06,男,广州,广东,CN,3,21662,2018-10-01
36511,2018-03-28,2018-09-11,女,哈尔滨市,黑龙江,CN,14,24406,2018-12-09
26348,2017-04-23,2017-04-23,男,杭州,浙江省,CN,12,25092,2019-01-26
56018,2018-02-13,2018-02-23,男,广州,广东,CN,13,24994,2019-03-07
58085,2014-03-29,2016-08-21,男,深圳,广东,CN,26,22826,2019-03-27
34868,2017-04-07,2017-06-06,女,北京,北京,CN,17,20227,2019-03-31
18579,2017-10-23,2018-02-02,男,上海,上海,CN,13,20893,2019-03-27
34018,2017-10-26,2017-11-01,男,北京,北京,CN,8,25934,2019-01-06
45443,2017-08-14,2017-08-30,男,广州市,广东,CN,29,27526,2019-03-18
8234,2013-04-20,2013-04-20,女,乌鲁木齐,新疆,CN,17,32435,2019-03-26
25768,2015-03-12,2015-03-12,女,大连,辽宁,CN,23,19806,2018-11-17
44986,2012-02-01,2012-12-04,女,阿克苏市,新疆,CN,15,22732,2019-03-27
31972,2015-12-19,2015-12-19,男,广州,广东,CN,23,27556,2019-01-23
32829,2016-11-17,2016-11-17,女,广州,广东,CN,14,23099,2019-03-28
38501,2012-06-13,2012-08-30,男,大连,辽宁,CN,28,22291,2019-03-27
24250,2017-12-06,2018-09-08,男,北京,北京,CN,3,28718,2018-11-14
55149,2012-03-14,2012-09-09,男,深圳,广东,CN,15,18287,2018-11-08
22020,2014-02-26,2014-09-24,男,哈尔滨,黑龙江,CN,14,25520,2019-03-24
29075,2010-01-23,2010-03-31,男,广州,广东,CN,16,32233,2019-02-12
7085,2017-11-09,2017-11-09,男,北京,北京,CN,18,23517,2019-01-21
28802,2017-08-12,2017-08-30,男,上海,上海,CN,13,18487,2018-12-25
30636,2013-09-29,2015-03-03,男,北京,北京,CN,18,20264,2019-03-03
259,2016-06-13,2016-07-21,男,广州,广东,CN,17,24478,2019-03-12
30012,2013-02-25,2013-05-15,男,广州,广东,CN,17,22852,2019-03-14
7040,2017-11-23,2017-11-28,男,广州,广东,CN,17,30202,2019-02-22
60780,2017-08-25,2017-08-26,女,和田地区,新疆,CN,19,32103,2019-03-23
20177,2010-02-01,2010-06-29,男,,北京,CN,24,23174,2019-03-25
4847,2015-12-14,2015-12-14,男,北京市,北京市,CN,18,21552,2019-03-24
1103,2012-03-17,2012-06-26,男,北京,北京,CN,14,25857,2019-03-10
51067,2016-11-30,2017-10-20,男,乌鲁木齐,新疆,CN,11,24180,2018-11-05
30004,2013-01-23,2016-01-21,男,上海,上海,CN,12,15931,2019-03-09
8660,2012-12-04,2012-12-04,男,北京,北京市,CN,17,22774,2019-01-03
49254,2015-01-02,2015-01-12,女,广州,广东,CN,15,21597,2018-12-06
15462,2018-02-28,2018-04-07,女,大连,辽宁,CN,19,26023,2019-03-14
24147,2016-12-20,2016-12-31,男,#NAME?,#NAME?,CN,28,23630,2019-03-22
28432,2015-05-29,2015-06-05,男,阿图什,新疆,CN,19,27877,2019-03-29
44219,2017-04-28,2017-04-30,男,哈尔滨,黑龙江,CN,20,18081,2019-03-27
8410,2010-09-23,2012-05-31,男,沈阳市,辽宁,CN,17,18414,2019-02-23
